volume	quality	tv	internet	warehouse	price	sold_num	sold_ratio	income	return_rate	unit_price
10000	69	0	0	0	22	8280	0.828	193521	1.3618648838845884	13.21
10000	68	0	0	0	22	8216	0.8216	192375	1.3711689237348539	13.03
10000	66	0	0	0	23	7499	0.7499	188321	1.3776225310899781	12.67
10000	80	0	0	0	23	8299	0.8299	204289	1.2181812760882529	15.77
10000	67	0	0	0	23	7565	0.7565	189640	1.3692418772563177	12.85
10000	68	0	0	0	17	10000	1	170000	1.2116892373485388	13.03
10000	68	0	0	0	17	10000	1	170000	1.2116892373485388	13.03
10000	68	0	0	0	22	8216	0.8216	192375	1.3711689237348539	13.03
10000	66	0	0	0	23	7499	0.7499	188321	1.3776225310899781	12.67
10000	65	0	0	0	18	10000	1	180000	1.3323464100666174	12.51
10000	68	0	0	0	16	10000	1	160000	1.1404133998574484	13.03
10000	65	0	0	0	19	9637	0.9637	185374	1.3721243523316062	12.51
10000	69	0	0	0	18	10000	1	180000	1.266713581984518	13.21
10000	68	0	0	0	17	10000	1	170000	1.2116892373485388	13.03
10000	65	0	0	0	16	10000	1	160000	1.1843079200592155	12.51
10000	68	0	0	0	18	10000	1	180000	1.2829650748396293	13.03
10000	80	0	0	0	23	8299	0.8299	204289	1.2181812760882529	15.77
10000	73	0	0	0	19	10000	1	190000	1.264138389886893	14.03
10000	68	0	0	0	18	10000	1	180000	1.2829650748396293	13.03
10000	65	0	0	0	19	9637	0.9637	185374	1.3721243523316062	12.51
10000	65	0	0	0	15	10000	1	150000	1.1102886750555145	12.51
10000	66	0	0	0	23	7499	0.7499	188321	1.3776225310899781	12.67
10000	68	0	0	0	18	10000	1	180000	1.2829650748396293	13.03
10000	68	0	0	0	18	10000	1	180000	1.2829650748396293	13.03
10000	68	0	0	0	22	8216	0.8216	192375	1.3711689237348539	13.03
10000	65	0	0	0	19	9637	0.9637	185374	1.3721243523316062	12.51
10000	65	0	0	0	19	9637	0.9637	185374	1.3721243523316062	12.51
10000	68	0	0	0	17	10000	1	170000	1.2116892373485388	13.03
10000	67	0	0	0	23	7565	0.7565	189640	1.3692418772563177	12.85
10000	80	0	0	0	23	8299	0.8299	204289	1.2181812760882529	15.77
10000	66	0	0	0	23	7499	0.7499	188321	1.3776225310899781	12.67
10000	65	0	0	0	19	9637	0.9637	185374	1.3721243523316062	12.51
10000	66	0	0	0	23	7499	0.7499	188321	1.3776225310899781	12.67
10000	76	0	0	0	25	6847	0.6847	194381	1.2365203562340967	14.72
10000	68	0	0	0	22	8216	0.8216	192375	1.3711689237348539	13.03
10000	79	0	0	0	23	8251	0.8251	203319	1.232983626440267	15.49
10000	67	0	0	0	23	7565	0.7565	189640	1.3692418772563177	12.85
10000	65	0	0	0	19	9637	0.9637	185374	1.3721243523316062	12.51
10000	80	0	0	0	22	8886	0.8886	204276	1.2181037567084079	15.77
10000	68	0	0	0	25	6380	0.638	183084	1.3049465431218816	13.03
10000	65	0	0	0	19	9637	0.9637	185374	1.3721243523316062	12.51
10000	69	0	0	0	22	8280	0.828	193521	1.3618648838845884	13.21
10000	66	0	0	0	23	7499	0.7499	188321	1.3776225310899781	12.67
10000	66	0	0	0	23	7499	0.7499	188321	1.3776225310899781	12.67
10000	80	0	0	0	22	8886	0.8886	204276	1.2181037567084079	15.77
10000	68	0	0	0	18	10000	1	180000	1.2829650748396293	13.03
10000	65	0	0	0	19	9637	0.9637	185374	1.3721243523316062	12.51
10000	73	0	0	0	19	10000	1	190000	1.264138389886893	14.03
10000	68	0	0	0	22	8216	0.8216	192375	1.3711689237348539	13.03
10000	68	0	0	0	25	6380	0.638	183084	1.3049465431218816	13.03
10000	66	0	0	0	23	7499	0.7499	188321	1.3776225310899781	12.67
10000	66	0	0	0	23	7499	0.7499	188321	1.3776225310899781	12.67
10000	66	0	0	0	23	7499	0.7499	188321	1.3776225310899781	12.67
10000	66	0	0	0	23	7499	0.7499	188321	1.3776225310899781	12.67
10000	68	0	0	0	25	6380	0.638	183084	1.3049465431218816	13.03
