volume	quality	unit_price
107000	73	13.88
107000	74	14.1
107000	75	14.33
107000	76	14.57
107000	77	14.82
107000	78	15.08
107000	79	15.34
107000	80	15.62
108000	65	12.36
108000	66	12.53
108000	67	12.7
108000	68	12.88
108000	69	13.07
108000	70	13.26
108000	71	13.46
108000	72	13.67
108000	73	13.88
108000	74	14.11
108000	75	14.34
108000	76	14.58
108000	77	14.83
108000	78	15.08
108000	79	15.35
108000	80	15.62
109000	65	12.37
109000	66	12.54
109000	67	12.71
109000	68	12.89
109000	69	13.07
109000	70	13.27
109000	71	13.47
109000	72	13.68
109000	73	13.89
109000	74	14.11
109000	75	14.34
109000	76	14.58
109000	77	14.83
109000	78	15.09
109000	79	15.35
109000	80	15.63
110000	50	10.45
110000	51	10.55
110000	52	10.66
110000	53	10.77
110000	54	10.88
110000	55	10.99
110000	56	11.11
110000	57	11.23
110000	58	11.36
110000	59	11.49
110000	60	11.62
110000	61	11.76
110000	62	11.91
110000	63	12.06
110000	64	12.21
110000	65	12.38
110000	66	12.54
110000	67	12.72
110000	68	12.89
110000	69	13.08
110000	70	13.27
110000	71	13.47
110000	72	13.68
110000	73	13.9
110000	74	14.12
110000	75	14.35
110000	76	14.59
110000	77	14.84
110000	78	15.09
110000	79	15.36
110000	80	15.64
110000	81	15.92
110000	82	16.22
110000	83	16.52
110000	84	16.84
110000	85	17.17
110000	86	17.5
110000	87	17.85
110000	88	18.22
110000	89	18.59
110000	90	18.98
110000	91	19.38
110000	92	19.79
110000	93	20.22
110000	94	20.66
110000	95	21.11
111000	65	12.38
111000	66	12.55
111000	67	12.72
111000	68	12.9
111000	69	13.09
111000	70	13.28
111000	71	13.48
111000	72	13.69
111000	73	13.9
111000	74	14.13
111000	75	14.36
111000	76	14.6
111000	77	14.84
111000	78	15.1
111000	79	15.37
111000	80	15.64
112000	65	12.39
112000	66	12.55
112000	67	12.73
112000	68	12.91
112000	69	13.09
112000	70	13.29
112000	71	13.49
112000	72	13.69
112000	73	13.91
112000	74	14.13
112000	75	14.36
112000	76	14.6
112000	77	14.85
112000	78	15.11
112000	79	15.37
112000	80	15.65
113000	65	12.39
113000	66	12.56
113000	67	12.73
113000	68	12.91
113000	69	13.1
113000	70	13.29
113000	71	13.49
113000	72	13.7
113000	73	13.92
113000	74	14.14
113000	75	14.37
113000	76	14.61
113000	77	14.86
113000	78	15.11
113000	79	15.38
113000	80	15.65
