volume	quality	unit_price
230000	86	18.56
230000	87	18.91
230000	88	19.27
230000	89	19.65
230000	90	19.94
230000	91	19.38
230000	92	20.76
230000	93	21.18
230000	94	21.71
230000	95	22.17
240000	60	12.77
240000	61	12.91
240000	62	13.06
240000	63	13.21
240000	64	13.36
240000	65	13.52
240000	66	13.69
240000	67	13.86
240000	68	14.04
240000	69	14.23
240000	70	14.42
240000	71	14.62
240000	72	14.74
240000	73	15.04
240000	74	15.27
240000	75	15.5
240000	76	15.74
240000	77	15.99
240000	78	16.24
240000	79	16.51
240000	80	16.78
240000	81	17.07
240000	82	17.36
240000	83	17.67
240000	84	17.99
240000	85	18.31
240000	86	18.65
240000	87	19
240000	88	19.36
240000	89	19.74
240000	90	20.04
240000	91	19.44
240000	92	20.94
240000	93	21.36
240000	94	21.8
240000	95	22.26
250000	60	12.86
250000	61	13
250000	62	13.14
250000	63	13.29
250000	64	13.45
250000	65	13.61
250000	66	13.78
250000	67	13.95
250000	68	14.13
250000	69	14.32
250000	70	14.51
250000	71	14.71
250000	72	14.92
250000	73	15.13
250000	74	15.35
250000	75	15.59
250000	76	15.82
250000	77	16.07
250000	78	16.33
250000	79	16.6
250000	80	16.87
250000	81	17.16
250000	82	17.45
250000	83	17.76
250000	84	18.07
250000	85	18.4
250000	86	18.74
250000	87	19.09
250000	88	19.45
250000	89	19.83
250000	90	20.21
250000	91	19.6
250000	92	20.94
250000	93	21.45
250000	94	21.89
250000	95	22.35
260000	60	12.94
260000	61	13.08
260000	62	13.23
260000	63	13.38
260000	64	13.53
260000	65	13.69
260000	66	13.86
260000	67	14.03
260000	68	14.21
260000	69	14.4
260000	70	14.59
260000	71	14.79
260000	72	14.92
260000	73	15.22
260000	74	15.44
260000	75	15.67
260000	76	15.91
260000	77	16.16
260000	78	16.41
260000	79	16.68
260000	80	16.96
260000	81	17.24
260000	82	17.54
260000	83	17.84
260000	84	18.16
260000	85	18.49
260000	86	18.82
260000	87	19.17
260000	88	19.54
260000	89	19.91
260000	90	20.3
260000	91	19.96
260000	92	21.03
260000	93	21.54
260000	94	21.98
260000	95	22.43
270000	60	13.02
270000	61	13.16
270000	62	13.31
270000	63	13.46
270000	64	13.61
270000	65	13.78
270000	66	13.94
270000	67	14.12
270000	68	14.29
270000	69	14.48
270000	70	14.67
270000	71	14.87
270000	72	15
270000	73	15.3
270000	74	15.52
270000	75	15.75
270000	76	15.99
270000	77	16.24
270000	78	16.49
270000	79	16.76
270000	80	17.04
270000	81	17.32
270000	82	17.62
270000	83	17.92
270000	84	18.24
270000	85	18.57
270000	86	18.9
270000	87	19.25
270000	88	19.62
270000	89	19.99
270000	90	20.38
270000	91	20.06
270000	92	21.03
270000	93	21.62
270000	94	22.06
270000	95	22.51
280000	60	13.1
280000	61	13.24
280000	62	13.39
280000	63	13.54
280000	64	13.69
280000	65	13.85
280000	66	14.02
280000	67	14.19
280000	68	14.37
280000	69	14.56
280000	70	14.75
280000	71	14.95
280000	72	15.08
280000	73	15.37
280000	74	15.6
280000	75	15.83
280000	76	16.07
280000	77	16.31
280000	78	16.57
280000	79	16.84
280000	80	17.11
280000	81	17.4
280000	82	17.69
280000	83	18
280000	84	18.32
280000	85	18.64
280000	86	18.98
280000	87	19.33
280000	88	19.69
280000	89	20.07
280000	90	20.45
280000	91	20.85
280000	92	21.19
280000	93	21.69
280000	94	22.13
280000	95	22.59
290000	60	13.17
290000	61	13.31
290000	62	13.46
290000	63	13.61
290000	64	13.76
290000	65	13.93
290000	66	14.09
290000	67	14.27
290000	68	14.45
290000	69	14.63
290000	70	14.82
290000	71	15.02
290000	72	15.23
290000	73	15.45
290000	74	15.67
290000	75	15.9
290000	76	16.14
290000	77	16.39
290000	78	16.64
290000	79	16.91
290000	80	17.19
290000	81	17.47
290000	82	17.77
290000	83	18.07
290000	84	18.39
290000	85	18.72
290000	86	19.05
290000	87	19.4
290000	88	19.77
290000	89	20.14
290000	90	20.53
290000	91	20.93
290000	92	21.19
290000	93	21.77
290000	94	22.21
290000	95	22.66
300000	60	13.24
300000	61	13.38
300000	62	13.53
300000	63	13.68
300000	64	13.83
300000	65	14
300000	66	14.16
300000	67	14.34
300000	68	14.51
300000	69	14.7
300000	70	14.89
300000	71	15.09
300000	72	15.3
300000	73	15.52
300000	74	15.74
300000	75	15.97
300000	76	16.21
300000	77	16.46
300000	78	16.71
300000	79	16.98
300000	80	17.26
300000	81	17.54
300000	82	17.84
300000	83	18.14
300000	84	18.46
300000	85	18.79
300000	86	19.12
300000	87	19.47
300000	88	19.84
300000	89	20.21
300000	90	20.6
300000	91	21
300000	92	21.34
300000	93	21.84
300000	94	22.28
300000	95	22.73
310000	60	13.31
310000	61	13.45
310000	62	13.59
310000	63	13.74
310000	64	13.9
310000	65	14.06
310000	66	14.23
310000	67	14.4
310000	68	14.58
310000	69	14.77
310000	70	14.96
310000	71	15.16
310000	72	15.37
310000	73	15.58
310000	74	15.81
310000	75	16.04
310000	76	16.28
310000	77	16.52
310000	78	16.78
310000	79	17.05
310000	80	17.32
310000	81	17.61
310000	82	17.9
310000	83	18.21
310000	84	18.52
310000	85	18.85
310000	86	19.19
310000	87	19.54
310000	88	19.9
310000	89	20.28
310000	90	20.6
310000	91	21.06
310000	92	21.34
310000	93	21.9
310000	94	22.34
310000	95	22.73
320000	60	13.37
320000	61	13.51
320000	62	13.66
320000	63	13.81
320000	64	13.96
320000	65	14.12
320000	66	14.29
320000	67	14.46
320000	68	14.64
320000	69	14.83
320000	70	15.02
320000	71	15.22
320000	72	15.37
320000	73	15.65
320000	74	15.87
320000	75	16.1
320000	76	16.34
320000	77	16.59
320000	78	16.84
320000	79	17.11
320000	80	17.38
320000	81	17.67
320000	82	17.96
320000	83	18.27
320000	84	18.59
320000	85	18.91
320000	86	19.25
320000	87	19.6
320000	88	19.97
320000	89	20.34
320000	90	20.66
320000	91	21.13
320000	92	21.48
320000	93	21.96
320000	94	22.4
